"OCCUPATIONTYPE","OCCUPATIONID","RELATIONTYPE","SKILLID","SIGNALLINGVALUELABEL","SIGNALLINGVALUE","CREATEDAT","UPDATEDAT"
"escooccupation","68f1da5e90ad734984f805ec","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80380","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80399","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f803d3","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f80345","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.633Z","2025-10-17T05:56:41.633Z"
"escooccupation","68f1da5e90ad734984f803e9","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f8033c","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80470","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f805cb","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f803f9","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f802f4","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f803cf","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f805ef","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f802e4","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f80476","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.634Z","2025-10-17T05:56:41.634Z"
"escooccupation","68f1da5e90ad734984f804d3","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f803f7","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80333","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f8054a","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80354","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f80431","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f805d0","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.635Z","2025-10-17T05:56:41.635Z"
"escooccupation","68f1da5e90ad734984f802fd","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f802dc","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8042e","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.636Z","2025-10-17T05:56:41.636Z"
"escooccupation","68f1da5e90ad734984f8036d","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80423","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f8043b","optional","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f802f9","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f802e2","essential","68f1da5690ad734984f7e763","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f809bf","essential","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80c85","optional","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80325","optional","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80c84","optional","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80b83","optional","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f8031b","essential","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f809cb","optional","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80c86","optional","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f807b1","essential","68f1da5690ad734984f7e764","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f803f2","optional","68f1da5690ad734984f7e765","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f803f6","optional","68f1da5690ad734984f7e765","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f803f4","optional","68f1da5690ad734984f7e765","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f8040d","optional","68f1da5690ad734984f7e767","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f8040e","optional","68f1da5690ad734984f7e767","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5d90ad734984f801f6","essential","68f1da5690ad734984f7e768","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f809de","essential","68f1da5690ad734984f7e768","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5d90ad734984f801f5","essential","68f1da5690ad734984f7e768","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f807b7","optional","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f806ba","essential","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f80d37","optional","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5d90ad734984f802a1","optional","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5d90ad734984f802aa","essential","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f807e6","essential","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f8097a","optional","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f807c0","essential","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.637Z","2025-10-17T05:56:41.637Z"
"escooccupation","68f1da5e90ad734984f807dd","optional","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5d90ad734984f80216","optional","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5d90ad734984f8023e","essential","68f1da5690ad734984f7e769","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80892","optional","68f1da5690ad734984f7e76a","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f809f5","optional","68f1da5690ad734984f7e76a","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80747","essential","68f1da5690ad734984f7e76a","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80914","essential","68f1da5690ad734984f7e76a","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80589","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80670","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80586","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f8058a","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f808d0","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"localoccupation","68f1da5e90ad734984f80d64","","68f1da5690ad734984f7e76b","medium","0.149","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80588","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f808d1","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f808d3","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80578","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80b10","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80b14","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80582","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"localoccupation","68f1da5e90ad734984f80d56","","68f1da5690ad734984f7e76b","high","12","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"localoccupation","68f1da5e90ad734984f80d54","","68f1da5690ad734984f7e76b","medium","0.149","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f8057e","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f8057d","optional","68f1da5690ad734984f7e76b","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80c95","essential","68f1da5690ad734984f7e76d","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80b0a","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f803b7","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80b28","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803b3","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803a2","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803d1","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80513","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8068e","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f806a8","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f8039f","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f80549","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803a5","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8066b","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803ac","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5d90ad734984f8027d","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803a4","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.638Z","2025-10-17T05:56:41.638Z"
"escooccupation","68f1da5e90ad734984f8066d","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8071a","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8036b","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8066c","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803a3","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8035a","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8069f","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80672","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803a8","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f803aa","optional","68f1da5690ad734984f7e76f","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80550","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80549","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8051b","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8058b","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f803c9","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8054b","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8051f","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f80403","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f808d4","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f80572","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f806a6","essential","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f80520","essential","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5d90ad734984f80226","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8057e","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f80404","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8054c","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f80557","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80ad5","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8057f","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f808d0","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8054e","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8042a","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8045e","essential","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8051a","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f80512","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f8035a","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.640Z","2025-10-17T05:56:41.640Z"
"escooccupation","68f1da5e90ad734984f803d9","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80556","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8057c","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8051e","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f80670","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f808d1","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
"escooccupation","68f1da5e90ad734984f8051d","optional","68f1da5690ad734984f7e770","","","2025-10-17T05:56:41.639Z","2025-10-17T05:56:41.639Z"
