"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED"
"687671baebd2bf665349c898","http://data.europa.eu/esco/skill/a12057b4-6d11-4a12-ab8e-15a028ef0a6d","315e1910-d869-4fba-89fd-97c67115691e
3731c6a6-25eb-451d-a669-74ff86dd6648
5b1fc657-985a-4f72-80bb-f8bfef7903fc
50e57085-635f-41a5-8e6e-2fe561570c05
e708aca2-acd0-44d2-ae46-2fb67ff93c5d","","","cross-sector","skill/competence","interact through digital technologies","use e-mail software and services
utilise online communication tools
able to use online communication tools
using online communication tools
communicate on-line
make use of online communication tools
interact through digital technologies
apply online communication tools
communicate in digital environments
use online communication tools
interact through ICT","Interact through a variety of digital technologies and understand appropriate digital communication means for a given context.","false"
"687671baebd2bf665349c899","http://data.europa.eu/esco/skill/a125a4c2-3b0a-4996-9a63-57043d4d9159","0da1f520-797f-470b-84d3-e4ed031430a2
5e1987fb-6002-4f3c-b215-f35b02656ee3
f00f46bd-d292-42dd-b071-de36fcd74e18
e95e44c9-5bbe-4c3b-b68c-ab6857a6350d
f66affcd-3942-4bc1-a3c7-086357431b47","","","sector-specific","knowledge","industrial tools","industrial tools
industrial appliances
industrial apparatus
industrial devices
factory made mechanisms
factory made apparatus
factory made appliances
factory made devices
industrial mechanisms","The tools and equipment used for industrial purposes, both power and hand tools, and their various uses.","false"
"687671baebd2bf665349c89a","http://data.europa.eu/esco/skill/a128a5f5-45df-4b58-be33-9f4faf675bf8","a1a18fde-8eab-4b53-88e3-95e809199f5a
5033aa33-907b-448f-98f2-7909c57c17dd
978a314e-b756-4071-a475-2ea6956af5ef
75b1342a-b347-42a1-ad35-ff311b41dcce
47f58770-754b-4b7e-9e20-5b0e5293e97b","","","occupation-specific","skill/competence","recruit animal handlers","hire animal handlers
recruit animal care assistant
recruit animal carer
recruit animal handler
recruit animal handlers
hire animal care assistant
hire animal carer","Select and instruct animal trainers in order to integrate the animals in the therapy.","false"
"687671baebd2bf665349c89b","http://data.europa.eu/esco/skill/a131d45c-7f0b-457e-9294-4e7e32f6b2af","6127d5f3-6a0f-43dd-a38e-066181eedec1
dcc8da19-87db-41b5-aa56-5afcce7dab2b
bfd674d7-281c-4231-bb42-dac366a62a5e
4d34bd2c-5c38-4ff4-bfef-729c4d609135
1226e5f6-4738-4a88-88d6-b024ef00fd2e","","","sector-specific","skill/competence","tend vines","tend vineyard
vines tending
vine tending
vineyards tending
tend vines
tending vines
tending vineyards
vineyard tending","Plant, thin, weed, sucker and tie vines.","false"
"687671baebd2bf665349c89c","http://data.europa.eu/esco/skill/a13566a2-4461-4dcc-82b2-8280fb5bb993","34b2ddba-bcdf-4a81-bd67-1bd9b043713f
47648209-4d57-4de1-bb4b-39fcca245a2d
46ed6f00-215a-4000-a8f2-7b5f21dba157
de0dc118-333f-40b0-8830-5bde59bd17aa
1e65ece1-c726-46ce-bec6-e56c684c57ea","","","cross-sector","skill/competence","provide teacher support","provides teacher support
supply teacher support
make teacher support available
provide teacher support
offer teacher support
providing teacher support","Assist teachers in classroom instruction by providing and preparing lesson materials, monitoring the students during their work and helping them in their learning where necessary.","false"
"687671baebd2bf665349c89d","http://data.europa.eu/esco/skill/a1380a9d-a659-42c7-885b-4c1d2fea6bef","eb7c5299-e89e-4a87-9c1b-e96ed69e71f9
b006b504-38bb-4eb7-9361-b34b70b265cb
c161629c-19af-4dff-b51a-9b4aae5607a3
21fa4598-61b0-4a56-a2f9-b6311c208901
200b6deb-2565-4962-af87-a6259b1cc5f4","","","cross-sector","skill/competence","prepare loan contracts","prepare loan contracts
prepare a loan contract
prepare contracts for loans
draft financing agreements
draft loan contracts","Compose loan contracts; understand and implement accompanying insurance conditions.","false"
"687671baebd2bf665349c89e","http://data.europa.eu/esco/skill/a1388163-462a-4b76-8649-67470ea858a1","7a373e66-e61d-412e-9f9f-e02d780bd4da
7c36c309-f889-4396-b430-68e164d56bc6
70939021-2036-443c-acfb-3010e36fcf94
a92ea786-f39e-45c6-8452-189f82fc0c36
521f0914-8fa3-4161-8b71-ec1db4efb367","","","cross-sector","skill/competence","search databases","search databases
research in databases
search database
look through databases
consult databases
searching databases","Search for information or people using databases.","false"
"687671baebd2bf665349c89f","http://data.europa.eu/esco/skill/a13c386f-9953-46be-aa5a-cfcf7cd4574d","96c43bb3-2415-42ed-8262-316c707ee756
be6584ba-8b4a-4447-bae9-e01b25e372fc
3b846b19-b436-48ad-9177-f2557d6a3dea
7cb5195d-60a9-4372-9197-7e003032d2db
be3490a5-d11d-4394-9a87-40c01b4d69dd","","","occupation-specific","skill/competence","maintain emergency vehicle equipment","replenish emergency vehicle equipment
maintain emergency vehicle supplies
maintain emergency vehicle equipment
look after emergency vehicle equipment","Maintain emergency vehicles and the associated medical and communication equipment, replenishing first-aid equipment and supplies as needed.","false"
"687671baebd2bf665349c8a0","http://data.europa.eu/esco/skill/a13c6c28-d876-4364-ac3f-450dbceae06c","c644f736-c3f9-4b64-8344-3ee926338957
4577adbf-60e7-488c-a883-0cdf113381ae
e5c060a5-9918-4114-b01a-ccb53235d471
bfa28403-e635-40c2-9c14-8e66ad343f91
92bcb976-883a-4620-8b82-71dbde5cec72","","","occupation-specific","skill/competence","implement inland water transport regulations","comprehend and implement IWT regulations
comprehend and apply inland water transport water regulations
apply inland water transport regulations
comprehend and implement inland water transport regulations
perform IWT regulation interpretation process
interpret regulations in IWT
interpret regulations in inland water transportation
interpret inland water transportation regulations
interpret inland water transport regulations
interpret IWT regulations
interpret regulations in inland water transport
implement inland water transport regulations","Implement Inland Water Transport (IWT) regulations into practice, based on a clear understanding of full legal compliance required.","false"
"687671baebd2bf665349c8a1","http://data.europa.eu/esco/skill/a159badd-6d96-4976-8b92-803da16e38a2","80d9a643-729b-4629-ac60-95044d040394
ac5359f2-2a04-458a-b6c2-ec8c2d541fb6
59671804-7fa3-4890-95fb-0ab1e65977ff
92107093-cbae-4a75-8a7c-04551f45aec9
032e01a4-88c2-48f0-bbe0-6265b4e2ea9e","","","occupation-specific","knowledge","tennis","tennis","The techniques and rules of tennis such as the different strokes, types of courts and how to play on them, equipment and scoring.","false"
"687671baebd2bf665349c8a2","http://data.europa.eu/esco/skill/a15dab55-f1da-4f85-ae3e-2b5c5b5333ca","d91de9e0-5e88-486a-a4e8-2d91e64e01d4
044d3711-6ee9-4772-87f7-17e93b357ce8
af8e103c-bb3a-4f0b-b28e-cb9730e2930f
b896ca2b-3c54-4168-b1ac-97879f15e3c2
2d6cad71-bcc6-424f-b46b-b67a427efdfe","","","sector-specific","skill/competence","provide high quality customer service","pursue the highest possible quality of customer service
work to achieve the highest possible level of customer service
endeavour to provide high quality customer services
conduct actions to provide the highest possible quality of customer service
work tenaciously to provide high quality customer service
strive to provide customers with the best possible service
strive to provide high quality customer service
aim to provide customers with the best possible service
aim to provide high quality customer service
act with the goal of providing the highest possible level of customer service
provide high quality customer service","Pursue highest possible quality of customer service; do what needs to be done to keep the customer satisfied.","false"
"687671baebd2bf665349c8a3","http://data.europa.eu/esco/skill/a15e06f6-9562-465f-b6bd-549becd67633","e46e5659-fcac-4e02-898e-20ec276b1385
f4abcba5-5726-4fe1-b4ca-df6e255e2ae3
edc50df1-f5d2-420e-9ab2-c4a39dfd336e
4b3d939d-127f-4e1f-913e-b727c9d535fc
788197bb-e989-4010-97ce-08ac3dfdd216","","","sector-specific","knowledge","clothing industry","clothing industries
clothing trader
clothing company
clothing business
clothing manufacture
clothing industry
the clothing industry","Major suppliers, brands and products involved in the clothing industry.","false"
"687671baebd2bf665349c8a4","http://data.europa.eu/esco/skill/a1670c61-bc6a-4c40-9d98-88fb272f945a","b19437be-77ad-4f29-a455-ca8568a56d47
7554f836-bda4-4d78-96b2-4986a3f17364
c586622f-7af3-4ecd-a414-3af1cea63379
427c8fe3-727a-4b7b-b926-17d6499339b7
bc715016-1e26-4fc1-85b7-a235cba8e838","","","sector-specific","knowledge","media formats","kinds of media
media formats
media forms
media format
media types
media genres","The various formats in which media can be made available to the audience, such as paper books, e-books, tapes, and analogue signal.","false"
"687671baebd2bf665349c8a5","http://data.europa.eu/esco/skill/a169e144-1fe2-4b07-bd20-1d28a6f7b74b","e11465a8-bef1-4c6d-b64a-72d65d25bb73
a0347d9c-2fff-4739-94fa-9aa4b208a985
a80bd557-aade-4200-b64d-7cd6325418cd
2db67691-5152-4bc1-9505-907b92050f14
36fdbc49-86b2-4dcb-a88e-03f47315763c","","","cross-sector","skill/competence","monitor ticketing","control ticketing
oversee ticketing
monitor ticketing
monitor tickets
track ticketing
monitoring ticketing","Keep track of ticket sale for live events. Monitor how many tickets are available and how many have been sold.","false"
"687671baebd2bf665349c8a6","http://data.europa.eu/esco/skill/a16e3fc6-c77d-46e3-aa18-c691fed47fd1","1434bb7b-5f0d-4cc3-bd54-60050e654718
7fda01f7-ab27-4c05-8f4a-c5998d98c9d4
ff71f64d-ef7f-4f76-a791-4a3a0160f517
8f89c9f9-bbf2-40b0-ac6e-cfefef94f284
fac64bfd-a58b-4440-9cf7-72dc50dabd4d","","","cross-sector","knowledge","freight transport methods","methods of freight transport
modalities of freight transport
freight transportation methods
cargo transportation methods
approaches to shipmen transportation
cargo transport methods
methods of cargo transportation
modalities of cargo transportation
approaches to goods transportation
approaches to freight transportation
methods of cargo transport
freight transport methods
modalities of cargo transport
modalities of freight transportation","Understand different modalities of transport such as air, sea, or intermodal freight transport. Specialise in one of the modalities and possess a deeper knowledge of the details and procedures of that modality.","false"
"687671baebd2bf665349c8a7","http://data.europa.eu/esco/skill/a17286c5-238d-4f0b-bc24-29e9121345de","38c4946a-1745-4c0c-b3fa-0db75206a18d
9359547d-fb1c-4309-8eb4-388acca3d4b5
7aff10f1-14ef-4f60-bed0-b6ad590feb92
f4360a22-bb52-417a-8910-d754a48896ec
8ca54211-5a58-4fd7-aa47-cf3c9f9ae9aa","","","cross-sector","skill/competence","listen actively","maintain active listening
apply active listening techniques
use active listening techniques
listen actively
active listening
listen with attentive participation","Give attention to what other people say, patiently understand points being made, asking questions as appropriate, and not interrupting at inappropriate times; able to listen carefully the needs of customers, clients, passengers, service users or others, and provide solutions accordingly.","false"
"687671baebd2bf665349c8a8","http://data.europa.eu/esco/skill/a1728801-a4fd-47b5-862f-12e837f0933c","eaeeef1f-24a9-4e68-bb91-9db150bcd244
a72b678f-2eab-42a2-8104-d0397ff6ef83
30b69f1a-c826-4617-bc84-e6cfb14d221a
ed79a72c-c049-452d-8bdc-fe486204c9a9
78a5eb84-f611-4f3b-8c56-96e113281075","","","cross-sector","skill/competence","control air flow","controlling air flow
adjust flow of air
air flow adjusting
adjusting air flow
adjusting flow of air
control flow of air
air flow controlling
control air flow
controlling flow of air
adjust air flow","Control the flow of air through the compression units by turning on the valves in the correct secquence.","false"
"687671baebd2bf665349c8a9","http://data.europa.eu/esco/skill/a178d2cb-ac5b-4e4a-9a11-3df9440e9d15","28d9daea-8045-4960-9d5b-5d3f9a97297e
a539643a-8600-4d58-8479-b45a42b6784f
8f8794a7-e2f1-4067-ab80-e74b3c011bfc
83c8f271-6283-448a-a0fa-75839e0bd3c1
b890e4c0-add0-43a7-b440-6dd3bbd10e67","","","cross-sector","knowledge","toys and games safety recommendations","toys and games safety recommendation
toys and games safety recommendations
toy and game safety recommendation
toys and games safety assistance
toys and games safety advice
toys and games safety guidance
toy and games safety recommendation
toys and games safety direction","Safety instructions of games and toys, according to the materials they are composed of.","false"
"687671baebd2bf665349c8aa","http://data.europa.eu/esco/skill/a1816dfd-dbdc-4499-bef3-ff81dd895b33","73b32b12-7054-4e7b-a6e9-164cb9ebb1ce
adb8ba31-0b11-4979-91c8-dd4e8af1b1f3
bc165bf7-6265-4077-8bbe-0c33e9012b9b
275bfb43-02b6-45ca-ae09-bfc3e14fb264
addb1830-eedb-424e-b7cb-3864fe9ac29d","","","cross-sector","knowledge","industrial engineering","industrial engineering research
industrial engineering work
industrial engineering
industrial engineering analyses
industrial engineering applications
industrial engineering analysis
industrial engineering fieldwork
industrial engineering studies
engineering for industry","The field of engineering concerned with the development, improvement, and implementation of complex processes and systems of knowledge, people, equipment, etc.","false"
"687671baebd2bf665349c8ab","http://data.europa.eu/esco/skill/a181e89d-44ae-40e7-8d37-177071237c74","6c2c2b40-be14-4828-b486-e573ca3d69b9
575962ff-3ee5-4851-91d4-8413575cfff4
c10eebd4-b082-4490-88e7-b03fd9b76619
9a06c835-db3d-4875-a9bc-3460b680945a
25320cd6-04a6-4c0e-8515-b186b0826692","","","cross-sector","knowledge","metrology","science of measurement
measurement
measuring
metrology
metrological science","The methods and theory of measurement in a scientific context, including internationally accepted units of measurement, practical realisation of these units, and interpretation of measurements.","false"
"687671baebd2bf665349c8ac","http://data.europa.eu/esco/skill/a18b1d91-f0bd-495d-ba8e-d9532f117b89","8a334aec-d556-4e2d-bd15-adc41f9bf819
7a6463a7-dfdb-4aa5-b12f-2839c5c1b184
1753f0b6-3212-400d-adfe-96cfda8dd978
8a6d008e-1605-4bab-97dd-59e56949ebf8
a9b24847-9926-4f23-84d7-1aa54dff0c2e","","","cross-sector","knowledge","video-games functionalities","video-games insights
video-game functionalities
video-games systems
video-games characteristics
video-games functionalities
video-games functionality","Characteristics and insights of video-games in order to advise customers accordingly.","false"
